json filename,image filename,prediction,actual category,checker
record_2696.json,2696_cam-image_array_.jpg,cat3,cat3,Correct
record_2697.json,2697_cam-image_array_.jpg,cat3,cat3,Correct
record_2698.json,2698_cam-image_array_.jpg,cat1,cat1,Correct
record_2699.json,2699_cam-image_array_.jpg,cat1,cat1,Correct
record_2700.json,2700_cam-image_array_.jpg,cat1,cat1,Correct
record_2701.json,2701_cam-image_array_.jpg,cat1,cat1,Correct
record_2702.json,2702_cam-image_array_.jpg,cat1,cat1,Correct
record_2703.json,2703_cam-image_array_.jpg,cat1,cat1,Correct
record_2704.json,2704_cam-image_array_.jpg,cat1,cat1,Correct
record_2705.json,2705_cam-image_array_.jpg,cat1,cat1,Correct
record_2706.json,2706_cam-image_array_.jpg,cat2,cat2,Correct
record_2707.json,2707_cam-image_array_.jpg,cat2,cat2,Correct
record_2708.json,2708_cam-image_array_.jpg,cat5,cat2,Wrong
record_2709.json,2709_cam-image_array_.jpg,cat9,cat7,Wrong
record_2710.json,2710_cam-image_array_.jpg,cat8,cat7,Wrong
record_2711.json,2711_cam-image_array_.jpg,cat9,cat8,Wrong
record_2712.json,2712_cam-image_array_.jpg,cat9,cat8,Wrong
record_2713.json,2713_cam-image_array_.jpg,cat9,cat8,Wrong
record_2714.json,2714_cam-image_array_.jpg,cat9,cat9,Correct
record_2715.json,2715_cam-image_array_.jpg,cat9,cat9,Correct
record_2716.json,2716_cam-image_array_.jpg,cat9,cat9,Correct
record_2717.json,2717_cam-image_array_.jpg,cat9,cat9,Correct
record_2718.json,2718_cam-image_array_.jpg,cat9,cat9,Correct
record_2719.json,2719_cam-image_array_.jpg,cat9,cat9,Correct
record_2720.json,2720_cam-image_array_.jpg,cat9,cat9,Correct
record_2721.json,2721_cam-image_array_.jpg,cat9,cat9,Correct
record_2722.json,2722_cam-image_array_.jpg,cat6,cat9,Wrong
record_2723.json,2723_cam-image_array_.jpg,cat5,cat8,Wrong
record_2724.json,2724_cam-image_array_.jpg,cat5,cat8,Wrong
record_2725.json,2725_cam-image_array_.jpg,cat5,cat4,Wrong
record_2726.json,2726_cam-image_array_.jpg,cat5,cat4,Wrong
record_2727.json,2727_cam-image_array_.jpg,cat5,cat4,Wrong
record_2728.json,2728_cam-image_array_.jpg,cat1,cat4,Wrong
record_2729.json,2729_cam-image_array_.jpg,cat2,cat4,Wrong
record_2730.json,2730_cam-image_array_.jpg,cat2,cat2,Correct
record_2731.json,2731_cam-image_array_.jpg,cat2,cat2,Correct
record_2732.json,2732_cam-image_array_.jpg,cat3,cat1,Wrong
record_2733.json,2733_cam-image_array_.jpg,cat1,cat1,Correct
record_2734.json,2734_cam-image_array_.jpg,cat1,cat1,Correct
record_2735.json,2735_cam-image_array_.jpg,cat1,cat2,Wrong
record_2736.json,2736_cam-image_array_.jpg,cat2,cat2,Correct
record_2737.json,2737_cam-image_array_.jpg,cat5,cat5,Correct
record_2738.json,2738_cam-image_array_.jpg,cat5,cat5,Correct
record_2739.json,2739_cam-image_array_.jpg,cat5,cat5,Correct
record_2740.json,2740_cam-image_array_.jpg,cat6,cat8,Wrong
record_2741.json,2741_cam-image_array_.jpg,cat6,cat8,Wrong
record_2742.json,2742_cam-image_array_.jpg,cat7,cat7,Correct
record_2743.json,2743_cam-image_array_.jpg,cat7,cat7,Correct
record_2744.json,2744_cam-image_array_.jpg,cat7,cat7,Correct
record_2745.json,2745_cam-image_array_.jpg,cat7,cat7,Correct
record_2746.json,2746_cam-image_array_.jpg,cat6,cat7,Wrong
record_2747.json,2747_cam-image_array_.jpg,cat7,cat7,Correct
record_2748.json,2748_cam-image_array_.jpg,cat1,cat7,Wrong
record_2749.json,2749_cam-image_array_.jpg,cat7,cat7,Correct
record_2750.json,2750_cam-image_array_.jpg,cat6,cat7,Wrong
record_2751.json,2751_cam-image_array_.jpg,cat6,cat6,Correct
record_2752.json,2752_cam-image_array_.jpg,cat6,cat6,Correct
record_2753.json,2753_cam-image_array_.jpg,cat1,cat1,Correct
record_2754.json,2754_cam-image_array_.jpg,cat1,cat1,Correct
record_2755.json,2755_cam-image_array_.jpg,cat1,cat1,Correct
record_2756.json,2756_cam-image_array_.jpg,cat1,cat1,Correct
record_2757.json,2757_cam-image_array_.jpg,cat1,cat1,Correct
record_2758.json,2758_cam-image_array_.jpg,cat1,cat1,Correct
record_2759.json,2759_cam-image_array_.jpg,cat1,cat1,Correct
record_2760.json,2760_cam-image_array_.jpg,cat1,cat1,Correct
record_2761.json,2761_cam-image_array_.jpg,cat1,cat1,Correct
record_2762.json,2762_cam-image_array_.jpg,cat1,cat1,Correct
record_2763.json,2763_cam-image_array_.jpg,cat1,cat1,Correct
record_2764.json,2764_cam-image_array_.jpg,cat1,cat1,Correct
record_2765.json,2765_cam-image_array_.jpg,cat1,cat1,Correct
record_2766.json,2766_cam-image_array_.jpg,cat1,cat1,Correct
record_2767.json,2767_cam-image_array_.jpg,cat1,cat1,Correct
record_2768.json,2768_cam-image_array_.jpg,cat1,cat1,Correct
record_2769.json,2769_cam-image_array_.jpg,cat1,cat1,Correct
record_2770.json,2770_cam-image_array_.jpg,cat5,cat1,Wrong
record_2771.json,2771_cam-image_array_.jpg,cat5,cat3,Wrong
record_2772.json,2772_cam-image_array_.jpg,cat3,cat3,Correct
record_2773.json,2773_cam-image_array_.jpg,cat3,cat3,Correct
record_2774.json,2774_cam-image_array_.jpg,cat4,cat4,Correct
record_2775.json,2775_cam-image_array_.jpg,cat4,cat4,Correct
record_2776.json,2776_cam-image_array_.jpg,cat5,cat4,Wrong
record_2777.json,2777_cam-image_array_.jpg,cat5,cat4,Wrong
record_2778.json,2778_cam-image_array_.jpg,cat5,cat4,Wrong
record_2779.json,2779_cam-image_array_.jpg,cat7,cat5,Wrong
record_2780.json,2780_cam-image_array_.jpg,cat7,cat5,Wrong
record_2781.json,2781_cam-image_array_.jpg,cat7,cat7,Correct
record_2782.json,2782_cam-image_array_.jpg,cat7,cat7,Correct
record_2783.json,2783_cam-image_array_.jpg,cat7,cat8,Wrong
record_2784.json,2784_cam-image_array_.jpg,cat8,cat8,Correct
record_2785.json,2785_cam-image_array_.jpg,cat8,cat8,Correct
record_2786.json,2786_cam-image_array_.jpg,cat8,cat8,Correct
record_2787.json,2787_cam-image_array_.jpg,cat8,cat8,Correct
record_2788.json,2788_cam-image_array_.jpg,cat8,cat8,Correct
record_2789.json,2789_cam-image_array_.jpg,cat9,cat8,Wrong
record_2790.json,2790_cam-image_array_.jpg,cat9,cat9,Correct
record_2791.json,2791_cam-image_array_.jpg,cat9,cat9,Correct
record_2792.json,2792_cam-image_array_.jpg,cat5,cat9,Wrong
record_2793.json,2793_cam-image_array_.jpg,cat5,cat8,Wrong
record_2794.json,2794_cam-image_array_.jpg,cat8,cat8,Correct
record_2795.json,2795_cam-image_array_.jpg,cat6,cat6,Correct
record_2796.json,2796_cam-image_array_.jpg,cat6,cat6,Correct
record_2797.json,2797_cam-image_array_.jpg,cat4,cat4,Correct
record_2798.json,2798_cam-image_array_.jpg,cat5,cat4,Wrong
record_2799.json,2799_cam-image_array_.jpg,cat4,cat4,Correct
record_2800.json,2800_cam-image_array_.jpg,cat6,cat4,Wrong
record_2801.json,2801_cam-image_array_.jpg,cat4,cat4,Correct
record_2802.json,2802_cam-image_array_.jpg,cat4,cat4,Correct
record_2803.json,2803_cam-image_array_.jpg,cat4,cat4,Correct
record_2804.json,2804_cam-image_array_.jpg,cat5,cat5,Correct
record_2805.json,2805_cam-image_array_.jpg,cat5,cat5,Correct
record_2806.json,2806_cam-image_array_.jpg,cat5,cat5,Correct
record_2807.json,2807_cam-image_array_.jpg,cat5,cat5,Correct
record_2808.json,2808_cam-image_array_.jpg,cat4,cat6,Wrong
record_2809.json,2809_cam-image_array_.jpg,cat5,cat6,Wrong
record_2810.json,2810_cam-image_array_.jpg,cat5,cat6,Wrong
record_2811.json,2811_cam-image_array_.jpg,cat5,cat7,Wrong
record_2812.json,2812_cam-image_array_.jpg,cat5,cat7,Wrong
record_2813.json,2813_cam-image_array_.jpg,cat5,cat7,Wrong
record_2814.json,2814_cam-image_array_.jpg,cat7,cat7,Correct
record_2815.json,2815_cam-image_array_.jpg,cat5,cat7,Wrong
record_2816.json,2816_cam-image_array_.jpg,cat5,cat7,Wrong
record_2817.json,2817_cam-image_array_.jpg,cat5,cat7,Wrong
record_2818.json,2818_cam-image_array_.jpg,cat5,cat7,Wrong
record_2819.json,2819_cam-image_array_.jpg,cat5,cat7,Wrong
record_2820.json,2820_cam-image_array_.jpg,cat5,cat5,Correct
record_2821.json,2821_cam-image_array_.jpg,cat5,cat5,Correct
record_2822.json,2822_cam-image_array_.jpg,cat5,cat5,Correct
record_2823.json,2823_cam-image_array_.jpg,cat2,cat2,Correct
record_2824.json,2824_cam-image_array_.jpg,cat2,cat2,Correct
record_2825.json,2825_cam-image_array_.jpg,cat1,cat1,Correct
record_2826.json,2826_cam-image_array_.jpg,cat1,cat1,Correct
record_2827.json,2827_cam-image_array_.jpg,cat1,cat1,Correct
record_2828.json,2828_cam-image_array_.jpg,cat1,cat1,Correct
record_2829.json,2829_cam-image_array_.jpg,cat1,cat1,Correct
record_2830.json,2830_cam-image_array_.jpg,cat1,cat1,Correct
record_2831.json,2831_cam-image_array_.jpg,cat1,cat1,Correct
record_2832.json,2832_cam-image_array_.jpg,cat1,cat1,Correct
record_2833.json,2833_cam-image_array_.jpg,cat1,cat1,Correct
record_2834.json,2834_cam-image_array_.jpg,cat1,cat1,Correct
record_2835.json,2835_cam-image_array_.jpg,cat1,cat1,Correct
record_2836.json,2836_cam-image_array_.jpg,cat1,cat1,Correct
record_2837.json,2837_cam-image_array_.jpg,cat1,cat1,Correct
record_2838.json,2838_cam-image_array_.jpg,cat1,cat1,Correct
record_2839.json,2839_cam-image_array_.jpg,cat1,cat1,Correct
record_2840.json,2840_cam-image_array_.jpg,cat1,cat1,Correct
record_2841.json,2841_cam-image_array_.jpg,cat1,cat1,Correct
record_2842.json,2842_cam-image_array_.jpg,cat1,cat1,Correct
record_2843.json,2843_cam-image_array_.jpg,cat2,cat1,Wrong
record_2844.json,2844_cam-image_array_.jpg,cat1,cat1,Correct
record_2845.json,2845_cam-image_array_.jpg,cat1,cat1,Correct
record_2846.json,2846_cam-image_array_.jpg,cat6,cat6,Correct
record_2847.json,2847_cam-image_array_.jpg,cat3,cat6,Wrong
record_2848.json,2848_cam-image_array_.jpg,cat2,cat7,Wrong
record_2849.json,2849_cam-image_array_.jpg,cat2,cat7,Wrong
record_2850.json,2850_cam-image_array_.jpg,cat5,cat7,Wrong
record_2851.json,2851_cam-image_array_.jpg,cat8,cat8,Correct
record_2852.json,2852_cam-image_array_.jpg,cat8,cat8,Correct
record_2853.json,2853_cam-image_array_.jpg,cat9,cat9,Correct
record_2854.json,2854_cam-image_array_.jpg,cat9,cat9,Correct
record_2855.json,2855_cam-image_array_.jpg,cat10,cat10,Correct
record_2856.json,2856_cam-image_array_.jpg,cat10,cat10,Correct
record_2857.json,2857_cam-image_array_.jpg,cat10,cat10,Correct
record_2858.json,2858_cam-image_array_.jpg,cat10,cat10,Correct
record_2859.json,2859_cam-image_array_.jpg,cat10,cat10,Correct
record_2860.json,2860_cam-image_array_.jpg,cat9,cat9,Correct
record_2861.json,2861_cam-image_array_.jpg,cat9,cat9,Correct
record_2862.json,2862_cam-image_array_.jpg,cat6,cat6,Correct
record_2863.json,2863_cam-image_array_.jpg,cat5,cat6,Wrong
record_2864.json,2864_cam-image_array_.jpg,cat6,cat5,Wrong
record_2865.json,2865_cam-image_array_.jpg,cat6,cat5,Wrong
record_2866.json,2866_cam-image_array_.jpg,cat6,cat5,Wrong
record_2867.json,2867_cam-image_array_.jpg,cat5,cat5,Correct
record_2868.json,2868_cam-image_array_.jpg,cat5,cat5,Correct
record_2869.json,2869_cam-image_array_.jpg,cat5,cat5,Correct
record_2870.json,2870_cam-image_array_.jpg,cat5,cat5,Correct
record_2871.json,2871_cam-image_array_.jpg,cat5,cat5,Correct
record_2872.json,2872_cam-image_array_.jpg,cat5,cat5,Correct
record_2873.json,2873_cam-image_array_.jpg,cat5,cat5,Correct
record_2874.json,2874_cam-image_array_.jpg,cat5,cat5,Correct
record_2875.json,2875_cam-image_array_.jpg,cat5,cat5,Correct
record_2876.json,2876_cam-image_array_.jpg,cat6,cat6,Correct
record_2877.json,2877_cam-image_array_.jpg,cat6,cat6,Correct
record_2878.json,2878_cam-image_array_.jpg,cat6,cat6,Correct
record_2879.json,2879_cam-image_array_.jpg,cat6,cat6,Correct
record_2880.json,2880_cam-image_array_.jpg,cat6,cat6,Correct
record_2881.json,2881_cam-image_array_.jpg,cat6,cat6,Correct
record_2882.json,2882_cam-image_array_.jpg,cat6,cat6,Correct
record_2883.json,2883_cam-image_array_.jpg,cat6,cat6,Correct
record_2884.json,2884_cam-image_array_.jpg,cat6,cat6,Correct
record_2885.json,2885_cam-image_array_.jpg,cat4,cat4,Correct
record_2886.json,2886_cam-image_array_.jpg,cat3,cat4,Wrong
record_2887.json,2887_cam-image_array_.jpg,cat3,cat3,Correct
record_2888.json,2888_cam-image_array_.jpg,cat3,cat3,Correct
record_2889.json,2889_cam-image_array_.jpg,cat3,cat3,Correct
record_2890.json,2890_cam-image_array_.jpg,cat3,cat3,Correct
record_2891.json,2891_cam-image_array_.jpg,cat3,cat3,Correct
record_2892.json,2892_cam-image_array_.jpg,cat3,cat3,Correct
record_2893.json,2893_cam-image_array_.jpg,cat3,cat3,Correct
record_2894.json,2894_cam-image_array_.jpg,cat5,cat5,Correct
record_2895.json,2895_cam-image_array_.jpg,cat5,cat5,Correct
record_2896.json,2896_cam-image_array_.jpg,cat7,cat7,Correct
record_2897.json,2897_cam-image_array_.jpg,cat7,cat7,Correct
record_2898.json,2898_cam-image_array_.jpg,cat2,cat7,Wrong
record_2899.json,2899_cam-image_array_.jpg,cat5,cat7,Wrong
record_2900.json,2900_cam-image_array_.jpg,cat7,cat7,Correct
record_2901.json,2901_cam-image_array_.jpg,cat6,cat6,Correct
record_2902.json,2902_cam-image_array_.jpg,cat6,cat6,Correct
record_2903.json,2903_cam-image_array_.jpg,cat2,cat6,Wrong
record_2904.json,2904_cam-image_array_.jpg,cat5,cat6,Wrong
record_2905.json,2905_cam-image_array_.jpg,cat3,cat6,Wrong
record_2906.json,2906_cam-image_array_.jpg,cat2,cat6,Wrong
record_2907.json,2907_cam-image_array_.jpg,cat3,cat6,Wrong
record_2908.json,2908_cam-image_array_.jpg,cat3,cat3,Correct
record_2909.json,2909_cam-image_array_.jpg,cat3,cat3,Correct
record_2910.json,2910_cam-image_array_.jpg,cat3,cat1,Wrong
record_2911.json,2911_cam-image_array_.jpg,cat1,cat1,Correct
record_2912.json,2912_cam-image_array_.jpg,cat1,cat1,Correct
record_2913.json,2913_cam-image_array_.jpg,cat1,cat1,Correct
record_2914.json,2914_cam-image_array_.jpg,cat1,cat1,Correct
record_2915.json,2915_cam-image_array_.jpg,cat1,cat1,Correct
record_2916.json,2916_cam-image_array_.jpg,cat1,cat1,Correct
record_2917.json,2917_cam-image_array_.jpg,cat2,cat1,Wrong
record_2918.json,2918_cam-image_array_.jpg,cat1,cat1,Correct
record_2919.json,2919_cam-image_array_.jpg,cat1,cat1,Correct
record_2920.json,2920_cam-image_array_.jpg,cat1,cat1,Correct
record_2921.json,2921_cam-image_array_.jpg,cat1,cat1,Correct
record_2922.json,2922_cam-image_array_.jpg,cat1,cat1,Correct
record_2923.json,2923_cam-image_array_.jpg,cat1,cat1,Correct
record_2924.json,2924_cam-image_array_.jpg,cat1,cat1,Correct
record_2925.json,2925_cam-image_array_.jpg,cat2,cat1,Wrong
record_2926.json,2926_cam-image_array_.jpg,cat2,cat1,Wrong
record_2927.json,2927_cam-image_array_.jpg,cat2,cat2,Correct
record_2928.json,2928_cam-image_array_.jpg,cat2,cat2,Correct
record_2929.json,2929_cam-image_array_.jpg,cat7,cat7,Correct
record_2930.json,2930_cam-image_array_.jpg,cat6,cat7,Wrong
record_2931.json,2931_cam-image_array_.jpg,cat6,cat6,Correct
record_2932.json,2932_cam-image_array_.jpg,cat6,cat6,Correct
record_2933.json,2933_cam-image_array_.jpg,cat6,cat6,Correct
record_2934.json,2934_cam-image_array_.jpg,cat6,cat6,Correct
record_2935.json,2935_cam-image_array_.jpg,cat7,cat7,Correct
record_2936.json,2936_cam-image_array_.jpg,cat7,cat7,Correct
record_2937.json,2937_cam-image_array_.jpg,cat7,cat7,Correct
record_2938.json,2938_cam-image_array_.jpg,cat9,cat9,Correct
record_2939.json,2939_cam-image_array_.jpg,cat9,cat9,Correct
record_2940.json,2940_cam-image_array_.jpg,cat9,cat9,Correct
record_2941.json,2941_cam-image_array_.jpg,cat9,cat9,Correct
record_2942.json,2942_cam-image_array_.jpg,cat9,cat9,Correct
record_2943.json,2943_cam-image_array_.jpg,cat8,cat8,Correct
record_2944.json,2944_cam-image_array_.jpg,cat8,cat8,Correct
record_2945.json,2945_cam-image_array_.jpg,cat6,cat7,Wrong
record_2946.json,2946_cam-image_array_.jpg,cat7,cat7,Correct
record_2947.json,2947_cam-image_array_.jpg,cat5,cat5,Correct
record_2948.json,2948_cam-image_array_.jpg,cat5,cat5,Correct
record_2949.json,2949_cam-image_array_.jpg,cat6,cat4,Wrong
record_2950.json,2950_cam-image_array_.jpg,cat4,cat4,Correct
record_2951.json,2951_cam-image_array_.jpg,cat4,cat4,Correct
record_2952.json,2952_cam-image_array_.jpg,cat3,cat3,Correct
record_2953.json,2953_cam-image_array_.jpg,cat3,cat3,Correct
record_2954.json,2954_cam-image_array_.jpg,cat3,cat3,Correct
record_2955.json,2955_cam-image_array_.jpg,cat3,cat3,Correct
record_2956.json,2956_cam-image_array_.jpg,cat3,cat3,Correct
record_2957.json,2957_cam-image_array_.jpg,cat3,cat3,Correct
record_2958.json,2958_cam-image_array_.jpg,cat3,cat3,Correct
record_2959.json,2959_cam-image_array_.jpg,cat6,cat5,Wrong
record_2960.json,2960_cam-image_array_.jpg,cat5,cat5,Correct
record_2961.json,2961_cam-image_array_.jpg,cat8,cat8,Correct
record_2962.json,2962_cam-image_array_.jpg,cat8,cat8,Correct
record_2963.json,2963_cam-image_array_.jpg,cat8,cat8,Correct
record_2964.json,2964_cam-image_array_.jpg,cat8,cat8,Correct
record_2965.json,2965_cam-image_array_.jpg,cat8,cat8,Correct
record_2966.json,2966_cam-image_array_.jpg,cat8,cat8,Correct
record_2967.json,2967_cam-image_array_.jpg,cat6,cat8,Wrong
record_2968.json,2968_cam-image_array_.jpg,cat8,cat8,Correct
record_2969.json,2969_cam-image_array_.jpg,cat8,cat8,Correct
record_2970.json,2970_cam-image_array_.jpg,cat4,cat6,Wrong
record_2971.json,2971_cam-image_array_.jpg,cat6,cat6,Correct
record_2972.json,2972_cam-image_array_.jpg,cat6,cat6,Correct
record_2973.json,2973_cam-image_array_.jpg,cat4,cat4,Correct
record_2974.json,2974_cam-image_array_.jpg,cat4,cat4,Correct
record_2975.json,2975_cam-image_array_.jpg,cat4,cat4,Correct
record_2976.json,2976_cam-image_array_.jpg,cat4,cat4,Correct
record_2977.json,2977_cam-image_array_.jpg,cat4,cat4,Correct
record_2978.json,2978_cam-image_array_.jpg,cat4,cat4,Correct
record_2979.json,2979_cam-image_array_.jpg,cat4,cat4,Correct
record_2980.json,2980_cam-image_array_.jpg,cat4,cat4,Correct
record_2981.json,2981_cam-image_array_.jpg,cat4,cat4,Correct
record_2982.json,2982_cam-image_array_.jpg,cat4,cat4,Correct
record_2983.json,2983_cam-image_array_.jpg,cat4,cat4,Correct
record_2984.json,2984_cam-image_array_.jpg,cat4,cat4,Correct
record_2985.json,2985_cam-image_array_.jpg,cat4,cat4,Correct
record_2986.json,2986_cam-image_array_.jpg,cat4,cat4,Correct
record_2987.json,2987_cam-image_array_.jpg,cat4,cat4,Correct
record_2988.json,2988_cam-image_array_.jpg,cat4,cat4,Correct
record_2989.json,2989_cam-image_array_.jpg,cat4,cat4,Correct
record_2990.json,2990_cam-image_array_.jpg,cat4,cat4,Correct
record_2991.json,2991_cam-image_array_.jpg,cat4,cat4,Correct
record_2992.json,2992_cam-image_array_.jpg,cat4,cat6,Wrong
record_2993.json,2993_cam-image_array_.jpg,cat6,cat6,Correct
record_2994.json,2994_cam-image_array_.jpg,cat7,cat7,Correct
record_2995.json,2995_cam-image_array_.jpg,cat7,cat7,Correct
record_2996.json,2996_cam-image_array_.jpg,cat1,cat7,Wrong
record_2997.json,2997_cam-image_array_.jpg,cat4,cat7,Wrong
record_2998.json,2998_cam-image_array_.jpg,cat7,cat7,Correct
record_2999.json,2999_cam-image_array_.jpg,cat7,cat7,Correct
record_3000.json,3000_cam-image_array_.jpg,cat5,cat7,Wrong
record_3001.json,3001_cam-image_array_.jpg,cat2,cat2,Correct
record_3002.json,3002_cam-image_array_.jpg,cat2,cat2,Correct
record_3003.json,3003_cam-image_array_.jpg,cat1,cat1,Correct
record_3004.json,3004_cam-image_array_.jpg,cat1,cat1,Correct
record_3005.json,3005_cam-image_array_.jpg,cat1,cat1,Correct
record_3006.json,3006_cam-image_array_.jpg,cat1,cat1,Correct
record_3007.json,3007_cam-image_array_.jpg,cat1,cat1,Correct
record_3008.json,3008_cam-image_array_.jpg,cat1,cat1,Correct
record_3009.json,3009_cam-image_array_.jpg,cat1,cat1,Correct
record_3010.json,3010_cam-image_array_.jpg,cat1,cat1,Correct
record_3011.json,3011_cam-image_array_.jpg,cat1,cat1,Correct
record_3012.json,3012_cam-image_array_.jpg,cat1,cat1,Correct
record_3013.json,3013_cam-image_array_.jpg,cat1,cat1,Correct
record_3014.json,3014_cam-image_array_.jpg,cat1,cat1,Correct
record_3015.json,3015_cam-image_array_.jpg,cat1,cat4,Wrong
record_3016.json,3016_cam-image_array_.jpg,cat1,cat4,Wrong
record_3017.json,3017_cam-image_array_.jpg,cat6,cat6,Correct
record_3018.json,3018_cam-image_array_.jpg,cat6,cat6,Correct
record_3019.json,3019_cam-image_array_.jpg,cat6,cat6,Correct
record_3020.json,3020_cam-image_array_.jpg,cat7,cat7,Correct
record_3021.json,3021_cam-image_array_.jpg,cat6,cat7,Wrong
record_3022.json,3022_cam-image_array_.jpg,cat8,cat8,Correct
record_3023.json,3023_cam-image_array_.jpg,cat8,cat8,Correct
record_3024.json,3024_cam-image_array_.jpg,cat8,cat8,Correct
record_3025.json,3025_cam-image_array_.jpg,cat8,cat8,Correct
record_3026.json,3026_cam-image_array_.jpg,cat8,cat8,Correct
record_3027.json,3027_cam-image_array_.jpg,cat3,cat8,Wrong
record_3028.json,3028_cam-image_array_.jpg,cat6,cat8,Wrong
record_3029.json,3029_cam-image_array_.jpg,cat6,cat6,Correct
record_3030.json,3030_cam-image_array_.jpg,cat6,cat6,Correct
record_3031.json,3031_cam-image_array_.jpg,cat6,cat6,Correct
record_3032.json,3032_cam-image_array_.jpg,cat1,cat4,Wrong
record_3033.json,3033_cam-image_array_.jpg,cat5,cat4,Wrong
record_3034.json,3034_cam-image_array_.jpg,cat3,cat4,Wrong
record_3035.json,3035_cam-image_array_.jpg,cat3,cat4,Wrong
record_3036.json,3036_cam-image_array_.jpg,cat1,cat3,Wrong
record_3037.json,3037_cam-image_array_.jpg,cat2,cat3,Wrong
record_3038.json,3038_cam-image_array_.jpg,cat2,cat3,Wrong
record_3039.json,3039_cam-image_array_.jpg,cat2,cat3,Wrong
record_3040.json,3040_cam-image_array_.jpg,cat2,cat3,Wrong
record_3041.json,3041_cam-image_array_.jpg,cat2,cat2,Correct
record_3042.json,3042_cam-image_array_.jpg,cat2,cat2,Correct
record_3043.json,3043_cam-image_array_.jpg,cat2,cat2,Correct
record_3044.json,3044_cam-image_array_.jpg,cat3,cat2,Wrong
record_3045.json,3045_cam-image_array_.jpg,cat3,cat3,Correct
record_3046.json,3046_cam-image_array_.jpg,cat5,cat3,Wrong
record_3047.json,3047_cam-image_array_.jpg,cat5,cat3,Wrong
record_3048.json,3048_cam-image_array_.jpg,cat9,cat9,Correct
record_3049.json,3049_cam-image_array_.jpg,cat9,cat9,Correct
record_3050.json,3050_cam-image_array_.jpg,cat9,cat9,Correct
record_3051.json,3051_cam-image_array_.jpg,cat9,cat9,Correct
record_3052.json,3052_cam-image_array_.jpg,cat9,cat9,Correct
record_3053.json,3053_cam-image_array_.jpg,cat10,cat10,Correct
record_3054.json,3054_cam-image_array_.jpg,cat10,cat10,Correct
record_3055.json,3055_cam-image_array_.jpg,cat10,cat10,Correct
record_3056.json,3056_cam-image_array_.jpg,cat9,cat10,Wrong
record_3057.json,3057_cam-image_array_.jpg,cat9,cat9,Correct
record_3058.json,3058_cam-image_array_.jpg,cat9,cat9,Correct
record_3059.json,3059_cam-image_array_.jpg,cat7,cat7,Correct
record_3060.json,3060_cam-image_array_.jpg,cat7,cat7,Correct
record_3061.json,3061_cam-image_array_.jpg,cat7,cat5,Wrong
record_3062.json,3062_cam-image_array_.jpg,cat5,cat5,Correct
record_3063.json,3063_cam-image_array_.jpg,cat5,cat5,Correct
record_3064.json,3064_cam-image_array_.jpg,cat5,cat4,Wrong
record_3065.json,3065_cam-image_array_.jpg,cat4,cat4,Correct
record_3066.json,3066_cam-image_array_.jpg,cat5,cat4,Wrong
record_3067.json,3067_cam-image_array_.jpg,cat5,cat4,Wrong
record_3068.json,3068_cam-image_array_.jpg,cat5,cat5,Correct
record_3069.json,3069_cam-image_array_.jpg,cat5,cat5,Correct
record_3070.json,3070_cam-image_array_.jpg,cat5,cat5,Correct
record_3071.json,3071_cam-image_array_.jpg,cat4,cat4,Correct
record_3072.json,3072_cam-image_array_.jpg,cat1,cat4,Wrong
record_3073.json,3073_cam-image_array_.jpg,cat1,cat4,Wrong
record_3074.json,3074_cam-image_array_.jpg,cat1,cat4,Wrong
record_3075.json,3075_cam-image_array_.jpg,cat1,cat4,Wrong
record_3076.json,3076_cam-image_array_.jpg,cat4,cat4,Correct
record_3077.json,3077_cam-image_array_.jpg,cat4,cat4,Correct
record_3078.json,3078_cam-image_array_.jpg,cat4,cat4,Correct
record_3079.json,3079_cam-image_array_.jpg,cat4,cat4,Correct
record_3080.json,3080_cam-image_array_.jpg,cat4,cat4,Correct
record_3081.json,3081_cam-image_array_.jpg,cat1,cat4,Wrong
record_3082.json,3082_cam-image_array_.jpg,cat1,cat1,Correct
record_3083.json,3083_cam-image_array_.jpg,cat1,cat1,Correct
record_3084.json,3084_cam-image_array_.jpg,cat1,cat1,Correct
record_3085.json,3085_cam-image_array_.jpg,cat1,cat1,Correct
record_3086.json,3086_cam-image_array_.jpg,cat1,cat1,Correct
record_3087.json,3087_cam-image_array_.jpg,cat1,cat1,Correct
record_3088.json,3088_cam-image_array_.jpg,cat1,cat1,Correct
record_3089.json,3089_cam-image_array_.jpg,cat1,cat1,Correct
record_3090.json,3090_cam-image_array_.jpg,cat1,cat1,Correct
record_3091.json,3091_cam-image_array_.jpg,cat1,cat1,Correct
record_3092.json,3092_cam-image_array_.jpg,cat1,cat1,Correct
record_3093.json,3093_cam-image_array_.jpg,cat1,cat1,Correct
record_3094.json,3094_cam-image_array_.jpg,cat1,cat1,Correct
record_3095.json,3095_cam-image_array_.jpg,cat1,cat1,Correct
record_3096.json,3096_cam-image_array_.jpg,cat4,cat5,Wrong
record_3097.json,3097_cam-image_array_.jpg,cat3,cat5,Wrong
record_3098.json,3098_cam-image_array_.jpg,cat6,cat6,Correct
record_3099.json,3099_cam-image_array_.jpg,cat5,cat6,Wrong
record_3100.json,3100_cam-image_array_.jpg,cat5,cat6,Wrong
record_3101.json,3101_cam-image_array_.jpg,cat7,cat7,Correct
record_3102.json,3102_cam-image_array_.jpg,cat7,cat7,Correct
record_3103.json,3103_cam-image_array_.jpg,cat8,cat8,Correct
